Index,cmd_x,cmd_y,cmd_z,theta_1,theta_2,theta_3,meas_x,meas_y,meas_z
2564,42.636,16.938,-197.518,-22.4,1.7,-18.7,39.025,13.379,-198.48
2565,18.362,-13.345,-219.945,-8.1,1.2,2.4,16.831,-13.558,-217.84
2566,46.837,-69.607,-205.36,-23.8,0.6,19.6,42.882,-65.261,-204.228
2567,43.416,-111.132,-224.617,-7.7,13.7,45.6,40,-103.207,-222.421
2568,-76.063,-25,-236.207,28.4,-6.4,21.4,-70.744,-22.986,-233.965
2569,-52.727,-1.826,-226.052,17.1,-8.2,5.4,-48.411,-1.719,-224.313
2570,17.048,32.85,-225.133,3,11.3,-6.8,15.911,28.913,-223.264
2571,22.626,-59.242,-201.103,-23.4,-11.2,10.6,20.241,-54.685,-200.92
2572,-47.359,111.15,-226.186,43.7,24.1,-11.1,-39.763,105.135,-226.721
2573,-77.235,26.351,-233.063,33.5,-1.3,6.2,-69.869,24.326,-232.136
2574,42.193,75.938,-194.925,-6.2,17,-30.3,38.952,68.692,-196.983
2575,33.491,-3.075,-239.304,1.8,17.2,10.8,31.035,-4.879,-235.67
2576,-83.693,-63.277,-232.523,29.4,-9.8,34.7,-79.508,-57.791,-230.531
2577,4.37,65.848,-193.237,-2.8,-0.2,-33.4,4.748,60.007,-195.486
2578,4.711,-43.353,-233.024,0.5,2.7,19.1,4.067,-40.578,-229.674
2579,61.842,73.751,-234.605,13,39.4,-2.7,57.26,66.203,-233.616
2580,31.794,-36.496,-216.961,-14.2,1.9,9.8,29.104,-34.986,-214.875
2581,-59.929,-46.371,-202.89,4.6,-27.1,10,-56.521,-41.747,-203.147
2582,-49.058,-9.991,-192.545,-3.1,-31.3,-12.5,-45.51,-8.924,-194.477
2583,-7.633,67.047,-228.127,19.1,15.6,-10.4,-5.567,61.684,-226.768
2584,32.44,-76.003,-213.134,-16.5,0,24.4,29.413,-70.415,-211.443
2585,82.87,-40.651,-221.171,-16.4,23.7,20.9,76.359,-40.905,-218.554
2586,-2.943,40.524,-226.548,10.1,8.7,-7.7,-1.987,36.575,-224.762
2587,39.701,-114.577,-216.731,-11.3,8.7,44,36.432,-106.025,-215.225
2588,27.545,59.182,-193.289,-10.7,5.1,-31.5,25.563,53.226,-195.441
2589,-117.755,18.07,-238.147,50.5,0.1,20.8,-108.31,16.409,-238.609
2590,11.923,3.975,-234.744,4.1,9.7,5.3,11.174,2.391,-231.685
2591,107.328,-42.205,-193.097,-33.8,23.2,14.4,99.122,-43.479,-192.79
2592,-101.603,57.472,-216.275,43,-3.8,-3.3,-91.33,53.606,-218.344
2593,47.536,59.431,-239.693,12.8,33.3,-0.1,44.306,53.153,-237.666
2594,62.234,45.414,-224.971,-0.6,28.5,-4.6,57.408,39.209,-223.752
2595,-68.204,97.684,-195.5,34.6,0.1,-26.7,-59.301,91.819,-198.817
2596,-61.59,-15.816,-198.898,5.3,-28.4,-4.2,-57.008,-14.167,-199.982
2597,-101.26,-34.274,-201.386,23.8,-28.5,13.4,-94.65,-31.171,-202.233
2598,-30.196,-70.827,-223.538,4.9,-10,26.5,-29.296,-64.557,-221.481
2599,-61.348,15.949,-190.049,5.5,-30.1,-20.7,-56.224,14.742,-192.824
2600,66.362,75.231,-191.163,-11.8,24.5,-29.1,60.724,67.328,-193.961
2601,43.344,33.127,-233.075,3.2,23.1,-0.2,40.508,28.184,-230.621
2602,-97.116,-30.518,-208.747,25.1,-23.7,14.5,-90.625,-27.766,-208.869
2603,-61.62,-51.781,-211.072,9.6,-21.9,16.5,-58.074,-46.742,-210.484
2604,67.066,-61.608,-208.666,-23.7,10.7,20.5,61.715,-58.959,-206.963
2605,-34.466,-76.259,-212.533,0.4,-17.2,24.4,-33.324,-68.992,-211.59
2606,46.763,-101.448,-224.176,-9.6,13.4,41.4,43.067,-94.514,-221.744
2607,102.517,-61.051,-213.346,-21.2,29.4,30.1,94.988,-60.765,-210.888
2608,40.781,68.864,-217.609,4.6,24.2,-15,37.85,62.006,-217.222
2609,-16.754,72.527,-210.227,14.6,6.2,-21.8,-13.644,66.786,-210.547
2610,-59.498,-1.492,-226.26,19.7,-8.7,6.4,-54.291,-1.423,-224.74
2611,-7.066,-48.405,-194.609,-20.7,-24.6,1.5,-7.287,-44.153,-195.709
2612,-40.081,81.675,-207.315,23.6,3.6,-22.6,-34.642,76.03,-208.473
2613,15.642,-44.026,-217.009,-11.4,-3.5,11.7,13.935,-41.117,-215.056
2614,-0.846,-13.037,-205.823,-12.4,-12.8,-6.5,-1.246,-12.412,-205.556
2615,102.43,-10.913,-220.742,-14.7,33.9,15.2,94.533,-14.993,-218.971
2616,-112.76,-1.196,-233.338,44.3,-5.8,21.6,-104.41,-1.384,-232.993
2617,91.346,83.948,-239.227,17.7,53.9,4.7,84.54,75.21,-239.72
2618,1.765,-15.129,-233.806,3.5,4.3,10,1.7,-14.906,-230.551
2619,10.331,85.434,-236.894,25.2,29.5,-6.7,11.279,78.833,-235.327
2620,-111.098,-1.14,-213.364,36,-17.7,10.8,-102.42,-1.309,-214.141
2621,-60.452,-10.133,-230.816,21.3,-7.2,11.4,-55.535,-9.252,-228.746
2622,50.509,19.055,-208.065,-15.8,10.8,-11.2,46.126,15.203,-207.827
2623,-59.231,-60.706,-233.147,19.8,-8.1,29.8,-56.171,-55.451,-230.741
2624,-117.984,16.214,-196.976,35.7,-24.8,-1,-108.441,14.658,-199.807
2625,33.934,-67.096,-196.332,-28.4,-10,12.9,30.754,-62.22,-196.546
2626,75.126,44.422,-212.421,-9.2,27.9,-9.7,68.834,37.723,-212.509
2627,-54.162,57.733,-196.554,16.3,-13.4,-25.8,-47.919,53.363,-198.875
2628,81.011,-61.685,-208.351,-24.4,16.8,23.1,74.885,-59.994,-206.343
2629,-81.786,34.681,-225.908,33.9,-3.9,1.4,-74,32.059,-225.777
2630,-82.504,-60.413,-198.167,12.6,-31,18.3,-78.23,-54.43,-198.915
2631,65.857,31.029,-238.787,3.6,32.7,6.5,60.724,25.554,-236.412
2632,-84.137,76.635,-229.524,45.9,10,-1.9,-74.23,71.923,-230.732
2633,84.593,24.043,-207.502,-17.5,25.5,-6.4,77.588,18.298,-207.654
2634,-87.398,-27.714,-217.817,24.8,-17.9,15.6,-81.407,-25.334,-217.009
2635,-61.365,106.422,-217.761,43.2,16.5,-14.2,-52.515,100.586,-219.25
2636,-87.699,-77.373,-224.08,28,-14.3,37.7,-83.794,-70.559,-222.732
2637,93.173,21.882,-228.646,-5.2,37.2,8.2,85.995,15.898,-227.22
2638,-48.181,-54.155,-234.003,16.2,-6.5,26.2,-45.625,-49.562,-231.302
2639,-52.824,-9.706,-214.992,10.7,-16.1,1.6,-48.708,-8.87,-214.193
2640,-81.779,-16.389,-191.927,11.2,-34.2,-3.9,-75.887,-14.78,-193.956
2641,88.228,37.896,-211.771,-11.7,31.5,-6,80.982,31.121,-212.005
2642,40.129,-109.188,-228.963,-5,14.6,46,36.842,-101.499,-226.486
2643,56.323,99.87,-220.778,15.8,40.4,-13.1,52.448,91.588,-221.07
2644,28.141,-57.095,-206.036,-21.1,-6.2,12.4,25.538,-53.27,-205.087
2645,44.1,70.834,-191.511,-10.6,14.3,-32.2,40.568,63.749,-194.023
2646,45.735,-89.337,-206.8,-21.3,2.3,29.2,42.033,-82.966,-205.579
2647,107.133,-55.293,-222.679,-15.6,35.4,33,99.35,-56.012,-219.758
2648,36.08,25.602,-220.992,-4.4,13.4,-6.4,33.13,21.626,-219.399
2649,34.048,-118.601,-221.342,-7.2,9.8,47,31.084,-109.608,-219.723
2650,-12.051,93.93,-190.453,11.7,5,-36.3,-9.208,87.334,-193.015
2651,-57.994,103.101,-192.695,31.9,2,-30.3,-49.6,96.924,-195.926
2652,72.46,52.345,-238.201,7.9,39.1,3.6,67.094,45.497,-236.629
2653,72.765,90.504,-229.562,15.4,46,-5,67.282,81.946,-229.799
2654,48.698,-105.22,-230.179,-5.8,17.8,45.5,44.937,-98.498,-227.352
2655,-103.946,-8.38,-218.486,33.9,-15.7,13.7,-96.263,-7.675,-218.45
2656,81.426,-48.609,-227.474,-12.8,25.9,26.5,75.121,-48.496,-224.297
2657,74.6,97.849,-234.1,20.6,50.5,-2.4,69.169,89.222,-234.446
2658,-23.817,-122.064,-207.273,-0.9,-13.2,43.2,-24.548,-110.694,-207.691
2659,-68.421,59.39,-203.817,25.6,-9.7,-18.7,-61.133,55.16,-205.671
2660,73.196,13.803,-225.472,-7.9,26.7,4.1,67.415,9.419,-223.606
2661,4.738,102.564,-220.493,24.9,27,-17.1,6.404,95.391,-220.115
2662,-87.405,33.524,-223.462,34.9,-5.7,1.5,-78.971,30.892,-223.705
2663,30.564,-119.141,-191.933,-24.5,-8.1,37.2,27.786,-109.055,-193.026
2664,-3.558,23.277,-215.382,0.2,-1.6,-11,-2.931,20.643,-214.416
2665,-58.075,68.424,-212.15,27.6,-0.8,-16.2,-51.235,63.645,-213.156
2666,-45.921,40.547,-199.064,9.5,-16,-22.6,-40.84,37.131,-200.758
2667,35.468,-116.166,-196.392,-23,-4.1,37.5,32.318,-106.702,-196.836
2668,-56.59,26.235,-220.126,20.3,-7.4,-4.6,-51.239,24.116,-219.473
2669,102.45,-14.003,-225.579,-12.1,35.6,18.6,94.561,-17.965,-223.42
2670,-32.054,-79.379,-228.282,8.5,-7,32.2,-31.13,-72.306,-226.068
2671,-60.77,-95.412,-215.052,13.5,-17.1,37.1,-58.978,-86.454,-214.347
2672,-87.103,-45.231,-238.681,33.3,-6.3,31.5,-82.191,-41.495,-236.409
2673,-21.018,-3.502,-201.193,-7.8,-19.6,-12,-19.66,-3.454,-201.824
2674,15.157,-83.194,-229.232,-3.2,4.1,33.2,13.211,-76.977,-226.387
2675,-41.653,-104.237,-217.612,8.4,-12.5,39.7,-40.997,-94.433,-216.851
2676,-15.525,89.056,-199.877,15.3,7.1,-29.6,-12.39,82.487,-201.514
2677,-75.056,-10.506,-227.007,25.1,-10.5,12,-69.048,-9.772,-225.585
2678,-21.432,101.894,-199.933,22.2,11.3,-29.4,-17.257,94.948,-201.656
2679,1.946,-21.467,-217.739,-6.5,-5.5,3.4,1.737,-20.397,-215.924
2680,48.04,80.011,-190.753,-8,18.8,-32.7,44.198,72.356,-193.431
2681,56.989,21.055,-197.469,-23.2,8.5,-17.6,52.14,16.73,-198.515
2682,82.737,34.752,-210.288,-13.3,28,-7.5,75.898,28.361,-210.401
2683,70.616,62.115,-230.873,6.7,37.8,-2.2,65.294,54.562,-230.029
2684,-55.104,30.263,-237.315,28.3,3.6,4.2,-49.351,27.742,-235.436
2685,19.481,50.091,-239.348,14.3,22.9,-1.3,18.77,44.919,-236.845
2686,25.821,-103.824,-218.967,-9.3,3.6,38.8,23.089,-95.632,-217.261
2687,34.625,106.817,-208.226,15.2,31.5,-23.2,32.846,98.6,-209.095
2688,-22.981,30.241,-238.368,19,8.6,1.8,-20.034,27.179,-235.726
2689,-99.656,-64.608,-200.237,22.3,-29.3,25.3,-94.58,-58.407,-200.84
2690,-23.164,57.072,-221.482,17.2,6.1,-12.7,-19.898,52.372,-220.719
2691,-9.279,110.531,-207.068,25.5,21.1,-25.2,-6,103.208,-207.914
2692,49.7,-1.199,-217.58,-13,11.9,0,45.692,-3.574,-215.788
2693,-59.493,60.917,-194.896,18.7,-14,-26.5,-52.641,56.453,-197.626
2694,78.066,-61.061,-230.508,-10.9,26,31.9,72.305,-59.653,-226.927
2695,62.484,43.841,-192.921,-21.1,14.2,-24.8,57.132,37.488,-195.087
2696,41.743,66.536,-217.98,3.9,24,-14.4,38.78,59.808,-217.446
2697,-4.372,-92.816,-212.708,-7.6,-9.8,30.6,-5.349,-84.665,-211.719
2698,-119.615,4.524,-196.651,34.7,-26.8,2.8,-110.473,3.97,-199.196
2699,-19.038,-5.402,-202.962,-7.7,-18.2,-10.4,-17.717,-5.143,-203.337
2700,16.346,-20.008,-237.025,1.7,9.3,13.5,14.861,-19.533,-233.529
2701,82.728,59.41,-209.22,-7.2,33.3,-12.3,76.054,51.463,-210.142
2702,25.137,1.376,-198.232,-21.7,-7.5,-15.4,22.988,-0.238,-198.945
2703,36.004,-64.222,-201.27,-25.4,-6.2,14,32.733,-59.769,-200.845
2704,53.774,-55.471,-214.052,-19.3,7.9,18.3,49.172,-52.719,-212.059
2705,-103.885,-53.206,-233.431,38.4,-9.5,36,-98.329,-48.953,-231.785
2706,-101.427,-12.84,-239.911,41.1,-3.6,25.1,-94.383,-11.989,-238.52
2707,-93.222,-2.606,-192.302,18.8,-32.2,-5.7,-86.154,-2.251,-194.677
2708,103.533,64.843,-232.956,8,51.3,5.8,95.844,56.032,-233.401
2709,-109.87,-47.399,-194.199,25,-32.9,18,-103.569,-42.972,-195.538
2710,4.03,55.856,-220.646,9.3,11.3,-13.7,4.449,50.687,-219.635
2711,26.358,-72.487,-206.817,-19.7,-6,19.6,23.709,-67.043,-205.87
2712,-2.36,-106.451,-210.017,-8.1,-9.3,36,-3.558,-96.87,-209.556
2713,67.674,-10.091,-229.477,-8.5,23.3,11.9,62.111,-12.515,-226.716
2714,48.444,109.824,-198.596,9.6,33.4,-27.7,45.204,101.339,-200.417
2715,20.318,-105.753,-196.042,-22.3,-11.5,31.1,17.988,-96.592,-196.728
2716,-21.355,-18.581,-191.937,-15.9,-28.3,-12.6,-20.337,-16.894,-193.797
2717,-51.757,-88.219,-218.823,11.1,-14.6,34.1,-49.994,-80.082,-217.622
2718,40.727,-0.733,-193.068,-28.6,-5,-16.6,36.924,-2.6,-194.482
2719,82.097,84.526,-198.267,-4.7,36.5,-21.7,75.189,75.717,-200.755
2720,-27.06,77.17,-193.579,11.4,-3.7,-32.9,-23.027,71.417,-195.974
2721,31.245,41.397,-220.151,-0.4,15,-10.5,29.064,36.466,-218.86
2722,-85.947,71.337,-203.978,36,-6.4,-16.2,-76.208,66.573,-206.762
2723,37.17,72.454,-232.254,14.1,30.5,-6.9,35.03,65.704,-230.765
2724,-12.272,-103.49,-231.67,6.6,0.7,42.8,-12.99,-94.785,-229.53
2725,4.013,54.311,-215.776,6.3,8.3,-16.5,4.454,49.209,-215.225
2726,-61.501,-60.507,-217.911,13,-17.5,23.3,-58.235,-54.965,-216.64
2727,57.456,88.835,-195.883,-2.5,27.6,-28.2,53.028,80.697,-198.061
2728,-4.376,88.06,-216.252,19.6,17.5,-19.3,-2.12,81.327,-216.02
2729,96.172,46.198,-236.947,4.9,45.9,8.8,88.975,38.481,-236.195
2730,-77.924,34.221,-190.307,17.4,-26.5,-21.4,-70.482,31.562,-193.565
2731,-103.544,-48.39,-232.038,37.5,-10.2,33.6,-97.688,-44.654,-230.566
2732,-80.417,37.661,-227.015,34.4,-2.5,1.2,-72.686,34.994,-226.781
2733,113.266,50.975,-234.864,5.4,52.8,11.4,104.877,42.346,-235.207
2734,-116.219,14.772,-215.899,41.2,-13.5,9.3,-106.802,13.299,-217.166
2735,-64.311,-102.046,-217.049,16.8,-15.4,41.4,-62.612,-92.37,-216.492
2736,57.667,100.488,-226.587,18.9,43.2,-9.5,53.693,92.178,-226.619
2737,72.423,97.926,-197.278,0.9,36.9,-24.8,66.652,89.117,-199.707
2738,30.636,99.87,-230.59,23.9,36.8,-10,29.592,92.326,-229.74
2739,-82.442,20.149,-227.108,32,-6.2,5.4,-74.845,18.352,-226.554
2740,6.614,-122.768,-209.386,-8.2,-4.8,43.6,4.678,-112.067,-209.338
2741,-96.985,-75.197,-205.619,23.9,-25.5,31.5,-92.659,-67.908,-205.719
2742,-58.398,-13.499,-197.463,3.3,-28.9,-6.5,-54.239,-11.928,-198.692
2743,38.338,13.905,-216.738,-9.6,9.8,-6,35.131,10.888,-215.416
2744,-19.448,-121.758,-230.652,10.8,1.3,50.8,-20.283,-111.466,-229.359
2745,98.11,23.782,-217.566,-11.4,35.3,2.9,90.168,17.204,-217.031
2746,29.678,-66.308,-224.972,-9.2,5.3,25.2,27.085,-61.904,-222.169
2747,35.389,40.293,-199.587,-14,5.7,-23.4,32.568,35.091,-200.76
2748,115.294,21.575,-210.021,-15.8,39.8,4.1,106.128,14.27,-210.444
2749,-105.18,36.854,-205.886,36.5,-15.5,-4.8,-95.472,34.019,-208.235
2750,103.677,-49.073,-195.3,-32.6,22.1,17.4,95.711,-49.507,-194.65
2751,33.062,-65.238,-197.448,-27.5,-9.7,12.4,30.077,-60.577,-197.373
2752,-78.016,-85.217,-204.13,14.6,-25.7,31.3,-74.854,-76.89,-204.352
2753,-26.741,99.566,-191.576,19.2,4.8,-34.7,-22.145,92.922,-194.214
2754,102.939,36.167,-228.309,-2.3,43.5,7.5,94.971,28.696,-227.757
2755,12.036,73.76,-207.765,6.3,12.5,-23.7,12.063,67.472,-208.175
2756,27.085,-13.717,-237.725,0.8,13.3,12.5,25.163,-14.525,-234.082
2757,26.172,-49.313,-229.389,-6,6.5,20.3,23.869,-46.579,-226.181
2758,69.529,-77.084,-194.824,-32.1,5.1,22,64.375,-72.784,-194.329
2759,97.445,-45.927,-205.597,-26.2,23.4,19.1,89.888,-46.454,-204.069
2760,59.655,18.533,-238.248,1.4,28.2,7.8,54.867,14.096,-235.415
2761,-28.208,56.202,-204.59,10.3,-4.8,-23.1,-24.556,51.587,-205.569
2762,4.694,104.692,-209.7,20.8,23,-23.7,6.34,97.257,-210.222
2763,-99.608,42.105,-230.381,44,0.2,6.7,-90.183,39.183,-230.991
2764,7.605,73.497,-229.117,18.1,21.5,-10.4,8.299,67.353,-227.682
2765,45.761,82.831,-191.287,-6.2,19.2,-32.8,42.265,75.229,-193.812
2766,71.643,72.081,-230.327,9.5,40.6,-3.4,66.311,64.342,-229.752
2767,-112.634,-19.788,-191.654,26.7,-33.3,6.2,-105.004,-18.108,-193.867
2768,70.284,59.138,-213.196,-4.2,30,-12.4,64.706,51.916,-213.472
2769,8.009,101.186,-204.005,15.9,19.9,-27.3,8.882,93.866,-204.964
2770,54.026,106.809,-198.545,7.4,34,-27,50.171,98.197,-200.438
2771,24.155,-104.243,-198.088,-21.9,-9.1,31.2,21.688,-95.358,-198.442
2772,-83.815,31.123,-226.171,34.1,-4.6,2.7,-76.077,28.851,-225.958
2773,56.187,22.055,-203.012,-19.1,11.2,-14.3,51.319,17.775,-203.434
2774,-76.316,18.249,-208.107,21.2,-18,-6.4,-69.34,16.794,-208.925
2775,-30.319,27.697,-235.482,19.2,5.3,1.1,-26.999,25.3,-233.14
2776,-78.571,-59.534,-208.496,15.7,-24.3,21.7,-74.376,-53.838,-208.218
2777,-50.928,2.237,-191.915,-0.8,-30.3,-17,-47.029,2.264,-194.102
2778,108.283,-19.873,-234.126,-7.5,41.2,26.2,100.421,-24.012,-231.473
2779,103.934,-44.708,-190.527,-35.7,20.2,13.3,96.117,-45.98,-190.201
2780,52.842,89.478,-216.381,9.7,34.1,-15.8,49.146,81.38,-216.681
2781,47.272,100.493,-234.856,24.1,43.3,-6,44.527,92.457,-234.24
2782,-61.778,-32.697,-233.946,21.5,-7.3,20.4,-57.397,-30.067,-231.54
2783,-86.119,-85.433,-198.33,15.8,-29.4,30.8,-82.76,-77.017,-199.113
2784,-43.803,-54.695,-201.085,-3.3,-26.8,10.4,-41.566,-49.088,-201.52
2785,29.229,12.871,-195.285,-22.6,-5.6,-20.6,26.449,10.228,-196.678
2786,-20.936,12.499,-218.397,4.8,-5.8,-6,-18.714,10.945,-217.093
2787,105.922,55.123,-221.23,-1.5,46,1.1,97.641,46.586,-221.893
2788,-52.131,-50.94,-227.418,14.2,-10.9,22.5,-49.064,-46.479,-225.238
2789,80.757,46.902,-196.966,-18.6,24.6,-18.7,73.891,39.692,-198.793
2790,-49.327,-83.614,-220.509,10.7,-13.7,32.5,-47.615,-75.821,-219.093
2791,83.807,9.896,-223.587,-10.1,29.5,6.2,77.092,5.068,-221.868
2792,-113.524,-42.824,-198.944,28.9,-29.6,19.4,-106.725,-39.169,-199.918
2793,73.049,61.943,-235.993,9.3,40.6,1.2,67.675,54.538,-234.905
2794,-64.108,85.342,-236.251,44.1,17.6,-2.3,-55.65,80.222,-236.396
2795,74.641,-78.224,-199.11,-29.3,9.9,25.3,69.099,-74.215,-198.04
2796,49.383,-101.419,-229.08,-7,16.9,43.6,45.734,-94.838,-226.174
2797,69.284,72.157,-235.613,12.5,41.8,-0.8,64.175,64.46,-234.754
2798,45.284,-45.872,-239.864,-2.6,18.2,25.6,41.705,-44.688,-235.827
2799,-87.116,80.426,-192.554,35.3,-10,-24,-77.402,75.367,-196.566
2800,-66.933,98.13,-225.233,44.9,16.5,-8.8,-57.882,92.662,-226.401
2801,-75.691,-17.034,-213.602,18.6,-19.4,7.2,-69.859,-15.403,-213.248
2802,-43.398,84.278,-196.634,21.1,-2,-29.4,-37.438,78.475,-199.069
2803,85.92,65.254,-238.11,11,46.8,4.5,79.522,57.238,-237.496
2804,92.211,10.126,-234.022,-4.1,37.3,13.7,85.321,4.8,-231.79
2805,-47.808,42.116,-190.188,6.1,-22,-29,-42.606,38.646,-193.168
2806,82.346,17.388,-209.564,-17.4,24.2,-4,75.604,12.233,-209.231
2807,-59.609,-11.026,-234.912,22.8,-4.8,13.7,-54.927,-10.192,-232.546
2808,28.698,11.755,-222.374,-5,9.2,-2.9,26.437,9.277,-220.453
2809,-64.54,-77.122,-220.22,16.1,-15.7,31.7,-61.782,-69.807,-218.945
2810,29.174,-109.066,-191.323,-26.5,-10.8,31.6,26.363,-99.72,-192.453
2811,52.246,61.245,-197.443,-11.4,17.1,-25.9,47.916,54.365,-199.192
2812,-39.069,-44.761,-196.893,-7.6,-29.1,3.2,-36.865,-40.304,-197.938
2813,35.5,-24.195,-230.213,-5.9,11.1,12.6,32.354,-24.083,-227.102
2814,-103.267,-8.668,-218.837,33.8,-15.6,13.7,-95.555,-7.964,-218.795
2815,90.891,-10.414,-224.801,-12.3,30.6,14.2,83.769,-13.823,-222.611
2816,-23.167,-42.539,-192.351,-16.7,-29.8,-1.8,-22.103,-38.505,-193.971
2817,-75.89,-95.084,-201.419,13.2,-26.3,34.5,-73.437,-85.729,-201.951
2818,44.079,81.278,-210.866,4.8,26.3,-19.9,41.085,73.774,-211.319
2819,1.403,-47.19,-198.421,-20.4,-19.6,3,0.816,-43.229,-198.908
2820,-61.532,43.007,-213.237,22.6,-8.1,-11.4,-55.309,39.816,-213.696
2821,26.521,48.813,-217.174,0.7,13.9,-13.9,24.795,43.453,-216.315
2822,-117.098,-5.638,-215.167,39,-16.8,15,-108.451,-5.56,-215.757
2823,-88.397,-58.609,-202.205,17.4,-28.4,20.7,-83.506,-52.878,-202.696
2824,46.014,98.468,-232.639,22.3,41.4,-7.3,43.489,90.628,-231.915
2825,-40.053,90.158,-197.892,22.7,1.7,-29.2,-33.911,84.056,-199.972
2826,-21.558,102.718,-191.904,19.1,7.5,-34.8,-17.398,95.824,-194.423
2827,-26.987,19.163,-214.013,5.6,-8.4,-10,-24.095,17.112,-213.341
2828,84.016,36.511,-228.07,-2.3,35.9,2.8,77.397,29.969,-226.89
2829,-68.356,-50.497,-225.367,19.5,-13.4,23.8,-64.404,-45.977,-223.587
2830,73.799,-33.342,-195.174,-32.9,7.4,3,67.696,-33.481,-195.345
2831,-66.197,80.716,-226.502,39.7,10.7,-7.3,-58.065,75.726,-226.987
2832,-68.704,11.419,-230.747,27,-4.9,6.8,-62.358,10.498,-229.332
2833,58.151,8.748,-222.359,-9.5,18.8,1.2,53.352,5.309,-220.489
2834,-74.147,20.057,-193.814,14.1,-27.2,-16.5,-67.49,18.366,-196.26
2835,-64.065,-106.597,-197.414,7.1,-26.8,36.6,-62.651,-95.931,-198.557
2836,-17.913,109.181,-194.711,22,12.7,-32.9,-13.729,102.06,-196.847
2837,58.109,-72.358,-213.077,-19.8,9.5,25.7,53.57,-68.338,-210.972
2838,80.01,73.189,-236.853,13,46.2,1.8,73.959,64.899,-236.45
2839,-104.647,-57.334,-208.111,28.1,-24.4,26.9,-98.898,-52.303,-208.082
2840,15.286,-27.861,-232.334,-1.4,5.9,13.6,13.848,-26.546,-229.119
2841,-63.975,-59.756,-190.749,-0.5,-35.7,10.7,-60.794,-53.534,-192.526
2842,-12.719,45.875,-192.917,-4.5,-12,-30.9,-11.104,41.729,-195.217
2843,-16.121,12.486,-215.404,1.7,-6.6,-8,-14.352,10.858,-214.358
2844,-108.584,-25.521,-200.75,27.8,-28.1,11.8,-101.176,-23.386,-201.895
2845,5.052,-83.811,-236.271,3,5.4,36.1,3.811,-77.287,-233.189
2846,117.999,-6.593,-239.252,-2.8,48.4,27.7,109.676,-12.551,-237.118
2847,-71.296,-23.398,-191.415,5,-35,-3.8,-66.473,-20.936,-193.425
2848,-94.382,-12.715,-217.908,29,-16.7,12.2,-87.34,-11.818,-217.514
2849,-100.394,11.651,-236.745,41.9,-2.3,16.7,-92.157,10.555,-236.119
2850,17.939,51.065,-209.637,-1.3,8.1,-19.7,16.892,45.839,-209.656
2851,13.386,40.016,-193.971,-13.2,-5.4,-29.1,12.559,35.616,-195.843
2852,-2.043,22.53,-225.044,5.1,4.1,-5,-1.247,19.642,-223.034
2853,-63.26,25.736,-225.965,25.2,-4.6,-0.1,-56.957,23.662,-225.011
2854,57.06,19.027,-200.299,-21.7,9.6,-15.2,52.181,14.944,-201.013
2855,-53.185,-77.347,-197.957,-0.6,-28.9,20.8,-51.144,-69.554,-198.779
2856,-49.99,-51.496,-239.054,19.3,-3.8,27.8,-47.381,-47.134,-235.99
2857,-27.706,115.508,-220.924,37.9,26.2,-15.9,-21.959,108.696,-221.258
2858,58.298,-100.942,-192.956,-30.1,1.2,31.3,53.985,-93.668,-192.98
2859,-97.483,-29.937,-201.487,22.2,-28.3,10.7,-91.07,-27.103,-202.289
2860,-5.282,24.005,-224.475,5.9,3.3,-5.6,-4.528,21.242,-222.637
2861,93.383,27.279,-231.126,-2.7,39.1,8.4,86.185,20.742,-229.748
2862,18.961,-79.971,-224.524,-6.9,2.4,30.1,16.984,-74.054,-221.958
2863,1.77,-80.053,-190.606,-24.9,-23.9,15.1,0.686,-72.613,-192.141
2864,32.739,-115.594,-205.93,-16.7,0.3,40.2,29.702,-106.28,-205.476
2865,52.836,-30.667,-217.362,-16.4,10.1,10.1,48.308,-30.275,-215.263
2866,-53.495,111.783,-225.635,45.6,23.5,-10.7,-45.01,105.86,-226.452
2867,95.214,-80.252,-195.589,-31.4,18.8,29.5,88.418,-77.324,-194.288
2868,59.157,26.324,-202.751,-18.6,13.2,-15,54.051,21.365,-203.27
2869,24.784,-92.363,-214.977,-12.8,-0.3,32,22.287,-84.968,-213.423
2870,-10.434,39.807,-227.255,12.2,7.2,-7,-8.875,36.065,-225.479
2871,-70.268,-85.599,-201.214,9.5,-27.2,28.8,-67.649,-77.064,-201.693
2872,76.927,-1.946,-225.192,-10.6,25.9,8.9,70.717,-5.544,-222.985
2873,-40.861,37.565,-201.477,8,-14.4,-21,-36.331,34.342,-202.74
2874,-32.763,97.3,-199.049,23.5,6.6,-29.2,-27.512,90.896,-200.961
2875,104.607,25.09,-238.69,1.3,46.2,15.8,96.842,17.953,-237.329
2876,0.149,-39.155,-233.304,1.9,1.9,17.7,-0.098,-36.56,-230.03
2877,118.588,26.078,-230.486,-2.7,49.1,15.2,109.836,18.167,-230.004
2878,119.364,15.14,-199.209,-23.5,37,1.1,110.061,7.975,-200.259
2879,-79.486,-67.144,-238.807,30.7,-5.9,38.1,-75.876,-61.5,-236.419
2880,43.348,-10.939,-191.618,-31.5,-6.3,-13.6,39.374,-11.827,-193.109
2881,9.423,-8.344,-206.374,-14.1,-9,-7.6,8.525,-8.562,-205.949
2882,57.068,60.141,-204.565,-7.9,21.7,-20.2,52.36,53.119,-205.507
2883,-32.385,63.269,-197.788,10.5,-7.4,-28.3,-28.02,58.3,-199.638
