Index,cmd_x,cmd_y,cmd_z,theta_1,theta_2,theta_3,meas_x,meas_y,meas_z
2952,-28.358,11.749,-202.753,-1.7,-17.4,-15.2,-27.188,10.654,-203.497
2953,-42.352,-70.349,-194.951,-7.3,-30.3,14.7,-40.301,-63.333,-196.49
2954,56.714,51.527,-191.702,-19,13.3,-28,49.617,47.197,-194.301
2955,-78.102,-10.446,-200.965,14.4,-27.2,-1.6,-73.124,-10.4,-202.006
2956,56.933,5.375,-218.39,-12.3,16,-0.4,50.934,4.594,-217.188
2957,115.189,-39.758,-205.178,-25.5,32.3,21.5,106.236,-38.747,-204.37
2958,83.186,44.501,-209.199,-11.5,29.9,-9.9,74.255,40.157,-210.018
2959,-33.804,-53.334,-191.908,-13.1,-32,3.9,-32.217,-47.885,-193.853
2960,-15.897,115.985,-199.677,26.5,18.7,-29.5,-15.67,109.148,-201.02
2961,-65.251,56.058,-192.37,18.5,-17.9,-26.6,-60.495,51.358,-195.259
2962,86.12,42.354,-190.011,-24.7,23.1,-21.2,76.903,38.162,-192.91
2963,41.395,108.242,-196.035,8.5,29.4,-30.2,35.024,101.75,-197.859
2964,43.662,27.045,-215.28,-8.6,13.5,-9.4,38.521,24.411,-214.521
2965,-92.676,47.875,-207.288,33.9,-11.9,-9.4,-85.761,43.401,-209.178
2966,11.265,110.371,-232.622,32.2,36.7,-9.9,8.928,104.277,-231.609
2967,-27.092,51.339,-233.293,22.4,10.1,-4.5,-25.685,47.456,-231.367
2968,-1.462,-55.438,-200.896,-17.9,-18.7,8.1,-2.017,-49.845,-201.398
2969,9.264,-54.125,-203.513,-18.9,-14,8.9,7.919,-48.815,-203.617
2970,81.168,25.079,-194.66,-25.7,18.8,-15.5,72.544,21.85,-196.609
2971,88.212,-57.721,-236.01,-8,32.7,35.1,81.91,-54.624,-232.758
2972,95.348,-63.247,-238.047,-6.8,36.9,39.7,89.217,-59.992,-234.731
2973,76.12,-86.877,-225.878,-12.3,24.5,40.1,71.472,-80.333,-223.314
2974,-34.04,46.943,-207.061,10.8,-7.2,-19.6,-32.434,43.198,-207.662
2975,112.163,28.453,-210.566,-14.3,39.7,1.8,101.554,24.191,-211.567
2976,59.824,45.852,-200.477,-15.2,17,-20.4,52.527,41.936,-201.779
2977,43.198,71.475,-238.062,16,34.5,-2.8,37.607,66.683,-236.405
2978,50.58,-108.691,-238.979,-0.6,23.5,50.6,48.204,-99.943,-236.544
2979,38.353,0.318,-222.37,-8.4,10.6,1,33.794,0.14,-220.468
2980,45.051,15.577,-208.428,-15.5,8.3,-10.8,39.643,13.946,-208.345
2981,61.541,-44.783,-222.613,-14.5,15.5,19.2,56.55,-41.61,-220.228
2982,-46.459,72.633,-204.822,21.7,-2.1,-22.9,-43.442,67.351,-206.106
2983,-64.345,-98.287,-216.526,16,-16.1,39.5,-61.558,-89.52,-216.186
2984,-40.91,49.726,-207.738,14.3,-7.1,-18.9,-38.564,45.67,-208.44
2985,8.379,-48.634,-201.015,-20.4,-15.8,5.1,7.138,-43.838,-201.43
2986,-93.222,31.958,-201.587,28.5,-19.6,-9.7,-86.497,28.329,-203.681
2987,-8.053,-70.63,-231.899,3,-0.8,29,-8,-64.131,-229.41
2988,-80.797,73.942,-227.74,43.3,8.2,-3.4,-74.63,68.717,-228.376
2989,-65.272,-65.616,-203.446,7.3,-26.8,19.6,-61.716,-59.771,-203.885
2990,82.82,46.426,-229.325,0.9,38,1.5,74.135,41.974,-228.682
2991,-78.971,42.933,-222.781,33.2,-3.6,-2.5,-73.197,39.005,-222.809
2992,31.628,80.593,-228.634,15.8,29.8,-10.1,27.007,75.304,-227.57
2993,117.752,-3.184,-213.171,-17.7,38.8,13.4,107.691,-5.474,-212.932
2994,-56.932,4.897,-232.257,22.5,-4,7.5,-53.268,4.068,-230.281
2995,122.602,-21.914,-226.949,-11.1,44.8,27.7,113.163,-23.044,-225.497
2996,81.553,1.106,-232.175,-6.3,31.1,12.7,73.86,-0.374,-230.006
2997,-74.88,-86.45,-210.318,16.3,-21.6,33.6,-71.333,-78.996,-210.271
2998,-43.194,68.819,-218.131,25.2,4.6,-14.4,-40.428,63.78,-218.064
2999,94.851,-5.246,-229.02,-9.2,34.5,15.8,86.523,-6.463,-227.3
3000,45.177,13.445,-215.292,-11.5,11.4,-6,39.753,12.042,-214.289
3001,41.758,72.095,-199.971,-4.5,17.8,-26.6,35.735,66.889,-201.473
3002,42.92,117.067,-239.671,33.7,49.9,-3.8,36.928,111.216,-239.07
3003,86.413,-3.207,-211.638,-19.5,23.9,4,78.482,-4.368,-210.912
3004,-15.383,39.455,-194.495,-4.5,-13.5,-28.5,-15.367,36.3,-196.425
3005,109.182,5.265,-211.66,-17.9,35.2,7.5,99.425,2.844,-211.631
3006,6.788,57.423,-196.014,-4.7,-0.8,-30.4,4.304,53.237,-197.777
3007,91.67,-12.98,-205.945,-24.3,22.7,5.3,83.685,-13.601,-205.508
3008,64.034,-51.795,-204.401,-26.4,7.1,13.7,58.939,-47.688,-203.663
3009,36.264,113.165,-201.028,14.2,31.7,-27.4,30.613,106.468,-202.28
3010,-54.849,58.604,-200.741,18.7,-10.5,-22.9,-50.954,53.853,-202.456
3011,39.511,103.885,-231.201,24.5,40.8,-9,34.179,97.848,-230.603
3012,-58.717,41.084,-223.421,25.6,-2.3,-5.3,-54.464,37.453,-222.791
3013,18.047,86.863,-235.596,23.6,31.3,-7.2,14.85,81.463,-234.106
3014,12.992,6.811,-207.748,-11.7,-4.7,-11.4,10.779,6.214,-207.532
3015,23.603,-80.201,-213.373,-14.6,-2.6,25.8,21.685,-72.621,-212.283
3016,-34.023,-33.442,-230.064,9.9,-6.4,15.5,-32.404,-30.622,-227.572
3017,13.112,59.43,-239.751,18.2,23.9,-2.5,10.667,55.204,-237.481
3018,-53.848,10.05,-231.478,21.8,-3.4,5.3,-50.229,8.636,-229.595
3019,-54.796,-62.354,-197.918,-0.5,-29.9,13.9,-51.893,-56.425,-199.023
3020,-55.278,-53.365,-206.01,4.2,-24.7,13.8,-52.206,-48.418,-206.124
3021,12.647,-42.259,-220.216,-8.8,-2.4,12.6,10.813,-38.326,-218.405
3022,-19.986,-7.805,-220.613,2.7,-7.3,1.1,-19.546,-6.974,-218.991
3023,9.405,43.299,-223.103,6,10.6,-10.2,7.034,39.915,-221.744
3024,-21.056,64.565,-217.684,16.9,6.7,-16.1,-20.58,59.931,-217.226
3025,84.348,-49.012,-228.664,-12.2,27.6,27.8,78.035,-46.236,-225.863
3026,83.509,-58.962,-223.47,-15.2,25,29.1,77.405,-55.181,-220.921
3027,79.471,-82.471,-239.007,-5.1,31.8,44.1,74.666,-77.109,-235.716
3028,-74.37,49.403,-230.682,36.1,2.8,0.1,-68.952,45.317,-230.223
3029,-79.395,-51.4,-234.584,28.3,-8.5,30.3,-74.773,-48.026,-232.672
3030,23.405,-80.848,-224.468,-7.7,3.7,30.7,21.523,-73.536,-222.426
3031,6.53,-114.63,-194.371,-18.9,-15.4,34.6,6.257,-103.16,-196.199
3032,54.465,-109.154,-194.845,-27.3,1.7,35.6,51.699,-98.767,-195.618
3033,11.546,87.764,-208.204,11.8,17.5,-24.3,8.594,82.105,-208.564
3034,-37.139,12.726,-205.552,3.3,-16.8,-12.8,-35.03,11.504,-205.974
3035,-58.258,101.225,-212.433,38.4,11.8,-17.8,-53.553,95.025,-213.635
3036,60.927,-68.462,-199.574,-29,3.3,18.5,56.515,-62.502,-199.363
3037,25.001,-65.893,-227.993,-6.6,5.5,26.1,22.937,-59.963,-225.275
3038,-67.421,40.422,-195.231,16.4,-20.9,-21.6,-63.057,36.766,-197.599
3039,61.38,-89.661,-221.562,-13.7,16.4,37.1,57.731,-82.266,-219.426
3040,83.525,-30.204,-192.401,-34.8,11.1,2.4,76.329,-28.604,-193.259
3041,-10.093,105.306,-195.87,18.5,13.3,-32.5,-10.606,98.94,-197.457
3042,-92.699,-75.951,-237.854,36.4,-6.5,43.9,-88.494,-70.923,-236.055
3043,68.827,-10.401,-195.227,-30.9,7.3,-7.1,62.058,-10.114,-196.342
3044,42.051,-86.21,-213.012,-17.2,4.1,29.8,39.314,-78.268,-211.7
3045,52.761,59.645,-224.657,4.1,28.6,-8.2,46.337,54.923,-223.863
3046,67.874,75.375,-226.403,8.7,38.7,-6.6,59.814,69.982,-226.205
3047,-45.23,-0.17,-221.863,12.6,-9.7,1.6,-42.475,-0.478,-220.474
3048,35.278,-101.214,-205.137,-19.6,-1.3,33.2,33.255,-91.603,-205.079
3049,65.875,-27.296,-217.228,-17.4,15.4,10.9,59.884,-25.495,-215.552
3050,-103.852,-67.518,-231.548,38.1,-10.4,40.6,-98.899,-63.49,-230.017
3051,67.313,63.771,-218.716,0.6,32.3,-10.1,59.443,58.689,-218.754
3052,-115.218,-41.934,-208.693,33.6,-23.4,24,-108.629,-40.174,-208.907
3053,28.795,52.736,-224.147,5.3,19,-10.1,24.597,48.767,-222.927
3054,-3.157,77.611,-198.039,6.4,4.7,-30.8,-4.616,72.342,-199.516
3055,102.019,4.255,-227.537,-8.7,38,14.2,93.004,2.231,-226.279
3056,-11.857,34.671,-230.828,13.2,7.6,-3.9,-12.049,31.966,-228.656
3057,-4.909,-35.522,-197.286,-19,-21.7,-2.8,-5.374,-31.784,-198.38
3058,17.191,32.001,-196.595,-14.6,-4.7,-25.3,13.966,29.419,-198.245
3059,67.557,94.09,-229.621,17.1,45.4,-6,59.365,88.167,-229.699
3060,39.112,100.262,-218.052,16.6,34.2,-16.7,33.376,94.231,-217.984
3061,-29.439,6.814,-208.336,1,-14.7,-10,-27.91,6.25,-208.29
3062,-56.927,72.289,-231.117,36,11.1,-5.3,-52.881,67.142,-230.601
3063,79.928,85.325,-207.696,1.2,39.1,-16.3,70.353,79.21,-209.465
3064,1.669,-101.665,-235.277,4.9,5.7,43.2,1.434,-92.528,-233.276
3065,110.515,32.671,-226.347,-4.1,45.3,9.2,100.132,28.224,-226.466
3066,-6.923,49.118,-227.326,13.6,10.3,-8.6,-7.648,45.315,-225.686
3067,48.663,-3.432,-201.739,-23.7,2.9,-8.9,43.528,-3.68,-202.087
3068,-2.103,104.112,-210.646,22.6,21.6,-23.2,-3.514,97.767,-210.893
3069,17.013,0.113,-211.693,-11.2,-2.2,-6.8,14.522,0.033,-210.913
3070,102.464,-14.986,-216.899,-17.4,32.1,14.5,93.651,-15.573,-215.781
3071,-120.7,-17.761,-231.684,46,-8.2,28.1,-113.493,-18.661,-231.206
3072,61.517,36.006,-232.367,1.4,29.4,1.2,54.755,32.795,-230.7
3073,54.812,-13.502,-206.656,-22.2,6.8,-1.6,49.428,-13.024,-206.196
3074,52.385,-110.006,-190.496,-29.8,-1.6,34.2,49.908,-99.645,-191.671
3075,31.744,78.799,-193.193,-4.2,13.5,-32.8,26.635,73.444,-195.339
3076,27.249,-49.607,-201.598,-24,-9.3,6.8,24.739,-44.695,-201.665
3077,-67.56,-8.826,-191.604,5,-33.3,-10.2,-63.417,-8.46,-193.88
3078,61.085,21.389,-229.961,-3,25.4,2.8,54.541,19.079,-228.064
3079,64.13,1.682,-222.757,-10.8,20.3,4.3,57.817,0.819,-221.009
3080,-6.616,73.518,-216.835,15.4,12.2,-18,-7.545,68.547,-216.385
3081,12.494,-63.673,-208.24,-16.4,-9.9,15.6,11.019,-57.556,-207.704
3082,-97.636,18.39,-236.979,41.7,-1,14.6,-90.968,15.716,-236.327
3083,-101.459,-69.973,-219.539,31.9,-17.3,36,-96.181,-65.302,-218.733
3084,7.922,-114.359,-222.853,-2,2,44.3,7.376,-103.89,-222.031
3085,107.994,-10.678,-207.092,-22.8,31.1,9.6,98.679,-11.795,-206.939
3086,72.735,79.909,-223.358,8.2,40.5,-8,64.281,74.218,-223.616
3087,24.035,-85.34,-218.977,-10.8,1.2,30.4,22.38,-77.457,-217.387
3088,10.488,-122.935,-200.519,-14.4,-8.9,40.9,10.133,-111.014,-201.792
3089,6.614,-68.168,-225.464,-4.3,-1.1,25.2,5.762,-61.61,-223.347
3090,-55.256,58.943,-231.733,32.2,7.6,-3.7,-51.465,54.579,-230.777
3091,43.463,-57.557,-232.618,-6.8,13.8,26.4,40.095,-53.038,-229.532
3092,-25.537,-104.665,-203.469,-5.3,-18.6,33.5,-24.585,-94.486,-204.348
3093,42.815,71.691,-231.805,12.9,31.8,-6.5,37.164,66.671,-230.547
3094,49.707,95.343,-190.839,-1.6,25.2,-32.8,42.597,89.137,-193.491
3095,-101.862,32.15,-229.508,42.7,-2.6,8.7,-94.552,28.237,-229.824
3096,68.724,32.038,-195.9,-22.7,15.3,-19.1,60.931,28.774,-197.773
3097,26.888,-122.045,-231.05,0.2,13.4,51.4,25.823,-111.457,-229.689
3098,-94.849,-51.498,-203.169,21,-27.8,19.6,-89.646,-47.987,-203.589
3099,35.924,-113.141,-228.878,-3.9,13.7,47.3,34.172,-103.268,-227.24
3100,79.947,10.292,-225.978,-8.5,29.1,6.6,71.985,8.352,-224.449
3101,-46.379,-8.069,-204.612,2.9,-22,-5.9,-43.666,-7.53,-205.056
3102,-79.684,94.931,-228.396,49.2,16.2,-4.6,-72.96,89.137,-229.661
3103,15.513,-34.35,-217.466,-10.7,-2.9,8.2,13.531,-31.277,-215.798
3104,71.777,-47.197,-235.763,-7.4,25.8,27.9,66.139,-44.093,-232.63
3105,-75.702,53.491,-219.662,33.1,-2.4,-6.6,-70.368,49.09,-220.049
3106,-111.757,11.375,-192.036,30.1,-29.4,-4.6,-104.186,8.576,-194.987
3107,-14.857,99.688,-213.725,25.4,18.5,-21,-14.737,93.438,-213.85
3108,65.905,22.046,-207.746,-16.8,17.4,-9.6,58.941,19.392,-207.775
3109,34.628,86.722,-213.317,9.6,26.2,-19.6,29.405,80.977,-213.457
3110,38.446,-75.366,-212.023,-18.1,1.5,24.2,35.695,-68.425,-210.826
3111,-72.686,73.669,-238.852,44.6,14.5,1.5,-67.315,68.599,-238.676
3112,-32.943,-24.243,-193.348,-11.1,-29.9,-8.4,-31.355,-21.845,-195.208
3113,20.076,-9.191,-201.131,-20.2,-9,-10.2,17.091,-8.128,-201.762
3114,39.792,91.087,-212.729,10.1,29,-19.7,34.038,85.015,-213.099
3115,58.78,6.016,-206.26,-20.2,10.9,-7.5,52.599,4.781,-206.145
3116,-84.432,-23.092,-201.617,16.4,-28,4.8,-79.27,-21.921,-202.457
3117,61.991,101.555,-217.245,14.1,41.5,-14.4,54.105,95.338,-217.879
3118,-0.419,55.41,-236.021,18,17.8,-4.4,-1.589,51.192,-233.715
3119,-113.189,49.09,-220.68,47.5,-3.3,3.8,-104.914,44.171,-222.533
3120,-55.794,-17.629,-202.405,4.4,-25.6,-2.4,-52.347,-16.255,-203.122
3121,39.662,-21.071,-193.213,-30.8,-8.1,-9,35.341,-19.149,-194.754
3122,-70.215,-3.311,-219.169,20.4,-14.1,4.8,-65.615,-3.7,-218.382
3123,53.272,46.378,-216.998,-4.1,22.1,-10.9,46.787,42.567,-216.551
3124,-74.425,82.721,-225.939,42.9,10.5,-6.3,-68.107,77.015,-226.648
3125,94.888,-74.595,-229.179,-11.6,33.4,40.2,88.967,-70.05,-226.292
3126,-29.742,-87.767,-225.34,6.7,-7.8,34.4,-28.403,-79.703,-223.844
3127,-69.765,91.491,-222.033,42.5,12,-10,-64.021,85.72,-222.968
3128,74.53,48.103,-192.603,-20.9,20.4,-23.3,66.059,43.749,-195.178
3129,-87.749,77.059,-196.5,35.8,-8.9,-21.1,-80.486,71.195,-199.873
3130,-117.198,43.003,-205.152,42.8,-13.9,-2.7,-108.469,38.001,-208.011
3131,-45.241,107.926,-229.664,43.3,24.7,-9.3,-41.607,101.785,-229.684
3132,-57.882,-57.995,-224.634,15,-13.1,24.7,-54.657,-53.078,-222.997
3133,14.898,-4.461,-211.409,-11.6,-3.7,-5.6,12.295,-3.993,-210.762
3134,-84.322,-20.572,-227.709,28.3,-11.4,17.4,-79.005,-19.809,-226.284
3135,-46.634,67.046,-218.799,26.1,3.9,-13.4,-43.701,62.144,-218.702
3136,-53.886,-112.317,-197.771,3.6,-24.9,38.1,-51.828,-101.707,-199.401
3137,42.256,108.454,-197.835,9.5,30.5,-28.9,36.031,101.948,-199.547
3138,26.644,-114.356,-237.28,2.6,15.4,50.2,25.379,-104.533,-235.416
3139,-50.86,70.338,-224.987,31,7.8,-9.5,-47.437,65.356,-224.625
3140,9.43,94.352,-229.739,25.1,29.2,-11.3,7.105,88.497,-228.616
3141,-65.76,-77.017,-233.514,23.2,-7.9,37.3,-62.558,-70.943,-231.613
3142,-95.131,66.806,-210.718,40.8,-4.1,-9.4,-87.782,61.377,-212.916
3143,-35.322,-39.516,-221.703,5.6,-11.9,13.6,-33.442,-35.949,-220.042
3144,37.825,40.26,-238.036,8.3,25.2,0.8,32.978,36.954,-235.656
3145,-21.776,-100.897,-204.332,-6.6,-17.9,31.8,-20.869,-90.977,-204.982
3146,-78.21,-5.865,-219.094,23.3,-14.9,7.1,-73.166,-6.044,-218.429
3147,9.56,113.273,-205.69,21.6,26.1,-26,7.106,106.548,-206.418
3148,80.016,87.239,-198.98,-3.1,36.8,-21.9,70.369,81.082,-201.457
3149,19.561,19.821,-197.427,-17.5,-6.3,-21.7,16.513,18.098,-198.628
3150,-19.402,16.329,-233.332,12.9,3.8,1.7,-18.822,14.762,-230.827
3151,77.633,63.596,-232.612,7.7,41.3,-0.1,69.179,58.614,-232.059
3152,112.539,44.038,-227.092,-0.9,48.4,8.1,101.973,39.157,-227.658
3153,64.332,-60.17,-215.46,-19.2,13,22.5,59.505,-55.556,-213.626
3154,-80.156,-67.935,-234.192,28.8,-8.6,36.5,-76.106,-62.956,-232.248
3155,-54.453,-23.672,-237.937,21.4,-3.7,18.4,-51.267,-21.933,-235.228
3156,93.401,-78.217,-222.214,-15.4,29.8,38.6,87.551,-72.88,-219.761
3157,105.075,52.771,-211.812,-7.7,41.9,-4.2,94.378,47.473,-213.302
3158,74.954,43.725,-214.06,-8.4,28.3,-8.6,66.603,39.441,-214.25
3159,62.363,23.243,-223.484,-6.5,23.3,-1.1,55.8,20.582,-222.023
3160,35.665,-102.219,-218.343,-11.5,6.4,38.5,33.715,-92.727,-217.061
3161,-67.876,-22.778,-238.558,26.5,-4.4,20.4,-63.917,-21.508,-236.136
3162,100.94,-62.134,-192.944,-34,19.7,21.4,93.794,-57.839,-192.976
3163,-58.083,58.187,-237.791,35.5,10.4,0.3,-54.034,53.894,-236.595
3164,-8.736,-45.973,-203.774,-13.8,-18.5,5.5,-8.757,-41.488,-203.936
3165,-107.138,-50.399,-211.333,30.6,-22.4,26.1,-101.203,-47.495,-211.153
3166,48.249,-19.971,-205.068,-23.2,2.5,-1.1,43.259,-18.361,-204.948
3167,-40.8,60.346,-219.332,22.5,2.9,-13,-38.444,55.881,-218.96
3168,8.983,32.571,-190.657,-16.5,-11.1,-30.3,6.363,29.972,-193.215
3169,5.376,23.721,-198.911,-12.1,-9.1,-22.2,3.38,21.82,-200.112
3170,-112.254,33.047,-198.626,36.4,-20.7,-6.1,-104.258,28.776,-201.488
3171,7.378,-103.459,-234.919,3.6,7.1,43.9,6.79,-94.382,-232.86
3172,66.451,81.525,-198.858,-4.6,29.6,-24.3,58.118,75.725,-200.945
3173,99.297,40.416,-237.465,3.8,46.2,10.8,89.906,35.895,-236.678
3174,-109.376,-36.903,-233.939,41,-8.6,32,-103.271,-35.632,-232.674
3175,40.219,-75.948,-230.644,-7,12.3,32.5,37.411,-69.266,-228.045
3176,37.07,27.593,-233.056,2.9,20,0.3,32.481,25.234,-230.787
3177,-28.322,-115.488,-190.664,-10.4,-25.7,34.7,-27.284,-103.997,-193.195
3178,18.816,80.971,-197.994,2.1,12.3,-30.5,15.182,75.439,-199.615
3179,57.28,-16.749,-201.898,-26,4.9,-2.8,51.748,-15.868,-201.948
3180,-70.936,-54.519,-193.251,4.3,-34.3,10.8,-67.163,-49.71,-194.801
3181,-24.125,8.124,-194.984,-8.7,-22.7,-19.8,-23.61,7.507,-196.832
3182,79.412,49.618,-195.216,-18.9,24,-20.6,70.422,45.05,-197.56
3183,88.623,3.3,-230.821,-6.9,33.7,12.9,80.813,1.411,-228.811
3184,26.161,74.877,-226.438,13.6,25.5,-11.4,21.921,69.786,-225.274
3185,90.383,-25.29,-236.619,-6.6,34.4,24.6,83.271,-24.969,-233.681
3186,-76.809,-58.479,-200.579,11,-29.4,17.3,-72.633,-53.507,-201.271
3187,97.071,56.722,-210.71,-7.3,39,-7.6,86.739,51.391,-212.126
3188,37.735,-80.775,-237.156,-2.6,15.2,36.9,35.282,-74,-234.099
3189,30.701,31.819,-208.975,-9.4,6.9,-15.8,26.293,29.208,-208.957
3190,95.443,-1.63,-199.664,-27,23.1,-1,86.688,-2.947,-200.426
3191,16.036,109.856,-226.453,28.3,35,-13.3,12.999,103.694,-225.623
3192,26.222,31.438,-239.025,8.7,20.5,2.1,22.966,28.673,-236.251
3193,-28.25,77.732,-239.8,32.9,21,-3.6,-26.831,72.848,-238.173
3194,22.153,-8.969,-226.118,-4.6,6.2,4.6,19.479,-8.386,-223.751
3195,78.347,10.256,-233.238,-4.1,31.5,10.3,70.807,8.468,-231.239
3196,100.608,73.508,-233.574,11,52.5,4.5,90.189,67.753,-234.457
3197,-5.682,-103.548,-239.387,9.2,6.5,45.6,-5.628,-94.417,-237.309
3198,-74.493,10.278,-208.653,19.3,-19,-4.3,-69.538,8.769,-209.176
3199,23.39,45.386,-191.097,-15.9,-2,-31.6,19.336,41.894,-193.598
3200,2.759,-31.399,-201.078,-18.2,-16.7,-2.3,1.715,-28.223,-201.557
3201,44.873,70.737,-225.268,8.8,29.3,-10.1,38.922,65.62,-224.495
3202,5.545,102.556,-237.991,32.7,34.9,-6.8,3.694,96.882,-236.521
3203,64.61,-46.378,-212.834,-20.9,11.8,15.7,59.401,-43.093,-211.225
3204,-73.829,-88.89,-214.633,18.2,-18.7,36.2,-70.422,-81.191,-214.188
3205,-33.897,-102.555,-232.576,13.5,-2.8,43.9,-32.699,-93.553,-230.972
3206,-113.76,51.219,-231.711,52,3.7,9.8,-105.713,46.313,-233.211
3207,-39.66,43.744,-229.645,22.6,4.2,-4.5,-37.33,40.269,-228.171
3208,-123.521,17.857,-196.535,38.5,-24.3,0.2,-115.175,14.173,-199.418
3209,-117.373,42.411,-225.335,49.5,-2.1,8.8,-108.869,37.649,-227.1
3210,22.172,8.543,-203.027,-16.5,-4.3,-14.5,18.758,7.906,-203.57
3211,-105.888,-29.83,-235.332,40.2,-7.6,29.3,-99.812,-29.12,-233.951
3212,-73.193,83.913,-208.724,36.5,1.6,-17,-67.493,78.04,-210.601
3213,20.839,-53.991,-231.669,-3.8,6.2,22.9,18.902,-49.385,-228.785
3214,52.119,-74.77,-212.006,-19.8,6.7,25.5,48.415,-68.169,-210.679
3215,109.038,60.009,-236.935,8.9,53.8,10.1,98.201,54.52,-237.808
3216,-95.589,21.969,-191.628,23.8,-28.5,-12.9,-88.938,18.921,-194.631
3217,-94.499,57.942,-195.073,32.8,-16.6,-18.2,-87.383,52.795,-198.37
3218,-25.515,-26.366,-198.142,-10.9,-25.2,-5.2,-24.49,-23.875,-199.236
3219,-68.976,-9.06,-190.029,4.8,-34.6,-10.8,-64.742,-8.662,-192.53
3220,-15.162,43.189,-207.894,4.1,-3.9,-19.7,-15.299,39.631,-208.258
3221,58.316,-102.641,-212.283,-17.7,11.9,39.1,55.154,-93.528,-211.126
3222,-43.619,-45.76,-227.289,11.2,-9.9,19.5,-41.378,-41.939,-225.139
3223,77.944,12.249,-195.242,-27.9,15.1,-12.5,69.999,10.197,-196.801
3224,-56.974,-56.914,-214.383,9.4,-19.4,19.5,-53.893,-51.942,-213.622
3225,104.468,-59.17,-223.16,-15.4,34.4,34,97.212,-56.082,-220.863
3226,-42.179,-114.909,-222.707,12.9,-8.1,46.5,-40.619,-104.465,-222.34
3227,46.739,103.337,-206.742,11.1,33.3,-22.9,40.264,96.874,-207.883
3228,3.322,-33.975,-195.547,-22.5,-20.6,-4.5,2.213,-30.371,-196.828
3229,88.383,-26.821,-191.467,-35.2,13.3,1.7,80.825,-25.701,-192.516
3230,-91.985,54.589,-230.545,43.7,3.6,3,-85.049,49.978,-230.97
3231,-33.592,88.459,-195.323,18.7,0.6,-31.5,-31.73,82.452,-197.498
3232,-25.98,-83.878,-225.326,5.2,-7.5,32.4,-24.969,-76.079,-223.717
3233,-52.37,70.345,-216.437,28,2.9,-14.5,-48.715,65.378,-216.673
3234,29.928,-16.842,-205.789,-19.8,-3.7,-3.9,26.484,-15.438,-205.542
3235,-39.959,-111.445,-209.77,4.5,-16,40.1,-38.364,-100.893,-210.223
3236,38.468,-75.834,-237.72,-2.6,15.4,35.2,35.673,-69.276,-234.706
3237,115.247,-26.738,-224.325,-13.4,40.2,25.7,106.32,-27.025,-222.608
3238,33.979,-39.11,-226.156,-9,7.6,15.6,30.625,-35.888,-223.474
3239,106.389,32.296,-235.309,0.9,46.8,13,96.362,27.85,-234.851
3240,94.168,-62.618,-194.977,-32.9,17,20.7,87.479,-58.504,-194.656
3241,-66.149,-48.313,-239.574,25.4,-4.9,29.1,-62.514,-44.798,-236.956
3242,-56.622,-1.835,-224.629,17.9,-9.5,5.1,-53.148,-2.02,-223.154
3243,-90.759,85.856,-212.998,45.2,4,-10.8,-83.549,79.9,-215.254
3244,-101.889,32.09,-225.509,41.3,-4.9,6.5,-94.434,28.373,-226.048
3245,39.825,75.822,-190.004,-8.9,13.8,-34.1,33.845,70.49,-192.709
3246,65.841,68.586,-216.173,0.9,32.1,-12.4,57.875,63.162,-216.513
3247,-84.876,-21.871,-206.824,19.1,-24.5,7.3,-79.593,-20.832,-207.153
3248,80.478,54.824,-236.481,7.3,41.8,3.8,72.052,50.266,-235.596
3249,116.025,8.052,-234.778,-3.5,47.2,20.9,106.252,4.835,-233.757
3250,46.059,-81.671,-221.596,-12.8,9.9,31.7,42.988,-74.348,-219.533
3251,-9.807,-92.656,-209.89,-7.8,-12.8,29.5,-9.546,-83.489,-209.745
3252,-118.113,0.525,-237.11,48.3,-3.2,24.7,-110.85,-1.635,-236.777
3253,-110.044,-20.426,-218.411,35.8,-16.7,19.2,-103.048,-20.666,-218.328
3254,-86.097,-5.187,-236.067,33.9,-4.9,17.4,-80.473,-5.65,-234.536
3255,90.4,70.58,-237.216,12.1,49.4,4.4,80.763,65.228,-237.382
3256,89.295,49.711,-230.428,2.2,41.6,3,80.182,45.203,-230.013
3257,94.774,50.147,-206.273,-11.9,34.9,-9.9,84.752,45.4,-207.792
3258,-89.445,-29.244,-235.771,33.4,-7.3,25.3,-84.247,-27.944,-233.923
3259,106.174,65.469,-197.164,-12.6,40.6,-14.5,94.98,59.721,-200.277
3260,-84.342,69.722,-222.795,41.6,3.9,-5.1,-77.633,64.3,-223.823
3261,-113.335,-13.689,-220.934,38.7,-14.5,19.3,-106.033,-14.715,-220.936
3262,-21.683,34.089,-234.963,17.8,7.8,-1,-20.976,31.439,-232.694
3263,113.016,27.366,-230.36,-2.8,46.9,13.2,102.691,23.149,-230.219
3264,-24.004,-39.472,-220.996,1.5,-10.5,12.4,-22.986,-35.827,-219.328
3265,-69.911,-14.468,-220.208,19.5,-14.8,8.8,-65.553,-13.88,-219.213
3266,-13.131,-94.095,-216.018,-3.1,-9.7,32.6,-12.692,-85.153,-215.29
3267,-96.613,-58.267,-192.241,17,-34.8,18.1,-91.59,-53.824,-193.717
3268,24.183,-112.433,-209.496,-13.5,-1.1,39.3,23.001,-101.772,-209.41
3269,4.093,-77.411,-228.491,-1.6,0.4,30.3,3.265,-70.252,-226.176
3270,-71.375,39.686,-192.808,16.9,-23,-22.3,-66.601,36.044,-195.556
